ply,fullmove,side,clock_in_ms,budget_ms,used_ms,clock_out_ms,depth,nodes,fen
90,52,b,10540.7,874.3,2024.5,8516.2,12,5480260,R3n3/5kpp/1r1bp3/3p1p2/1p1P4/1P1BPP1P/1B4K1/8 b - - 5 52
91,53,w,23285.4,1447.8,2404.7,20880.7,12,6553736,Rr2n3/5kpp/3bp3/3p1p2/1p1P4/1P1BPP1P/1B4K1/8 w - - 6 53
92,53,b,9016.2,805.7,1784.2,7232.0,12,4976591,1r2n3/5kpp/R2bp3/3p1p2/1p1P4/1P1BPP1P/1B4K1/8 b - - 7 53
93,54,w,21380.7,1362.1,1212.6,20168.0,12,3448973,2r1n3/5kpp/R2bp3/3p1p2/1p1P4/1P1BPP1P/1B4K1/8 w - - 8 54
94,54,b,7732.0,747.9,452.7,7279.4,11,1234584,2r1n3/5kpp/1R1bp3/3p1p2/1p1P4/1P1BPP1P/1B4K1/8 b - - 9 54
95,55,w,20668.0,1330.1,1229.7,19438.4,11,3453400,2r1n3/4k1pp/1R1bp3/3p1p2/1p1P4/1P1BPP1P/1B4K1/8 w - - 10 55
96,55,b,7779.4,750.1,694.9,7084.4,11,1945685,2r1n3/4k1pp/1R1bp3/3p1p2/1p1P3P/1P1BPP2/1B4K1/8 b - - 0 55
97,56,w,19938.4,1297.2,1285.9,18652.5,11,3596706,2r5/4k1pp/1R1bpn2/3p1p2/1p1P3P/1P1BPP2/1B4K1/8 w - - 1 56
98,56,b,7584.4,741.3,603.1,6981.3,13,1584360,2r5/1R2k1pp/3bpn2/3p1p2/1p1P3P/1P1BPP2/1B4K1/8 b - - 2 56
99,57,w,19152.5,1261.9,1072.3,18080.2,13,3053862,8/1Rr1k1pp/3bpn2/3p1p2/1p1P3P/1P1BPP2/1B4K1/8 w - - 3 57
100,57,b,7481.3,736.7,488.7,6992.6,14,1400612,8/2R1k1pp/3bpn2/3p1p2/1p1P3P/1P1BPP2/1B4K1/8 b - - 0 57
101,58,w,18580.2,1236.1,1060.3,17519.9,14,3066430,8/2b1k1pp/4pn2/3p1p2/1p1P3P/1P1BPP2/1B4K1/8 w - - 0 58
102,58,b,7492.6,737.2,757.9,6734.7,14,2177728,8/2b1k1pp/4pn2/3p1p2/1p1P3P/1P1BPP2/6K1/2B5 b - - 1 58
103,59,w,18019.9,1210.9,1881.4,16138.5,14,5122937,8/2b1k1p1/4pn1p/3p1p2/1p1P3P/1P1BPP2/6K1/2B5 w - - 0 59
104,59,b,7234.7,725.6,1450.1,5784.6,14,3914524,8/2b1k1p1/4pn1p/3p1p2/1p1P3P/1P1BPP2/3B2K1/8 b - - 1 59
105,60,w,16638.5,1148.7,694.0,15944.4,13,1891984,8/4k1p1/3bpn1p/3p1p2/1p1P3P/1P1BPP2/3B2K1/8 w - - 2 60
106,60,b,6284.6,682.8,393.9,5890.7,12,1010735,8/4k1p1/3bpn1p/3p1p2/1p1P3P/1P2PP2/2BB2K1/8 b - - 3 60
107,61,w,16444.4,1140.0,1247.5,15196.9,13,3455801,8/3k2p1/3bpn1p/3p1p2/1p1P3P/1P2PP2/2BB2K1/8 w - - 4 61
108,61,b,6390.7,687.6,685.1,5705.6,13,1902489,8/3k2p1/3bpn1p/3p1p2/1p1P3P/1P2PP2/3B2K1/3B4 b - - 5 61
109,62,w,15696.9,1106.4,825.9,14871.0,13,2202777,8/3k2pn/3bp2p/3p1p2/1p1P3P/1P2PP2/3B2K1/3B4 w - - 6 62
110,62,b,6205.6,679.3,817.6,5388.0,13,2159034,8/3k2pn/3bp2p/3p1p2/1p1P3P/1P2PP2/3BB1K1/8 b - - 7 62
111,63,w,15371.0,1091.7,949.8,14421.2,13,2562213,8/3k3n/3bp2p/3p1pp1/1p1P3P/1P2PP2/3BB1K1/8 w - - 0 63
112,63,b,5888.0,665.0,566.0,5321.9,13,1555360,8/3k3n/3bp2p/3p1pp1/1p1P3P/1P2PP1K/3BB3/8 b - - 1 63
113,64,w,14921.2,1071.5,856.3,14064.9,13,2349157,8/3k3n/3bp2p/3p1p2/1p1P3p/1P2PP1K/3BB3/8 w - - 0 64
114,64,b,5821.9,662.0,354.5,5467.4,13,951673,8/3k3n/3bp2p/3p1p2/1p1P3K/1P2PP2/3BB3/8 b - - 0 64
115,65,w,14564.9,1055.4,801.8,13763.1,14,2194645,8/3k4/3bpn1p/3p1p2/1p1P3K/1P2PP2/3BB3/8 w - - 1 65
116,65,b,5967.4,668.5,335.5,5631.9,13,888950,8/3k4/B2bpn1p/3p1p2/1p1P3K/1P2PP2/3B4/8 b - - 2 65
117,66,w,14263.1,1041.8,643.4,13619.7,13,1711033,8/4k3/B2bpn1p/3p1p2/1p1P3K/1P2PP2/3B4/8 w - - 3 66
118,66,b,6131.9,675.9,485.1,5646.7,13,1241172,8/4k3/B2bpn1p/3p1p2/1p1P3K/1P2PP2/8/4B3 b - - 4 66
119,67,w,14119.7,1035.4,900.0,13219.7,13,2363558,8/5k2/B2bpn1p/3p1p2/1p1P3K/1P2PP2/8/4B3 w - - 5 67
120,67,b,6146.7,676.6,581.0,5565.8,13,1519316,8/5k2/3bpn1p/1B1p1p2/1p1P3K/1P2PP2/8/4B3 b - - 6 67
121,68,w,13719.7,1017.4,878.2,12841.5,13,2259519,8/5k1n/3bp2p/1B1p1p2/1p1P3K/1P2PP2/8/4B3 w - - 7 68
122,68,b,6065.8,673.0,389.5,5676.3,12,979707,8/5k1n/3bp2p/1B1p1p2/1p1P4/1P2PP1K/8/4B3 b - - 8 68
123,69,w,13341.5,1000.4,559.7,12781.7,13,1472676,8/7n/3bp1kp/1B1p1p2/1p1P4/1P2PP1K/8/4B3 w - - 9 69
124,69,b,6176.3,677.9,899.0,5277.3,13,2366915,8/7n/3bp1kp/1B1p1p2/1p1P4/1P2PP2/6K1/4B3 b - - 10 69
125,70,w,13281.7,997.7,871.2,12410.5,13,2402448,8/6kn/3bp2p/1B1p1p2/1p1P4/1P2PP2/6K1/4B3 w - - 11 70
126,70,b,5777.3,660.0,632.9,5144.4,13,1679405,8/6kn/3bp2p/1B1p1p2/1p1P4/1P2PP2/5BK1/8 b - - 12 70
127,71,w,12910.5,981.0,964.4,11946.1,14,2610120,8/6kn/3bp3/1B1p1p1p/1p1P4/1P2PP2/5BK1/8 w - - 0 71
128,71,b,5644.4,654.0,331.9,5312.5,12,829120,8/6kn/3bp3/1B1p1p1p/1p1P4/1P2PP2/6K1/4B3 b - - 1 71
129,72,w,12446.1,960.1,532.4,11913.7,13,1397274,8/6k1/3bpn2/1B1p1p1p/1p1P4/1P2PP2/6K1/4B3 w - - 2 72
130,72,b,5812.5,661.6,624.1,5188.4,13,1660370,8/6k1/3bpn2/3p1p1p/1p1P4/1P2PP2/4B1K1/4B3 b - - 3 72
131,73,w,12413.7,958.6,816.9,11596.8,14,2117510,8/8/3bpn1k/3p1p1p/1p1P4/1P2PP2/4B1K1/4B3 w - - 4 73
132,73,b,5688.4,656.0,891.0,4797.3,13,2287296,8/8/3bpn1k/3p1p1p/1p1P4/1P2PP1K/4B3/4B3 b - - 5 73
133,74,w,12096.8,944.4,863.6,11233.1,14,2213820,8/7n/3bp2k/3p1p1p/1p1P4/1P2PP1K/4B3/4B3 w - - 6 74
134,74,b,5297.3,638.4,550.2,4747.2,14,1456865,8/7n/3bp2k/1B1p1p1p/1p1P4/1P2PP1K/8/4B3 b - - 7 74
135,75,w,11733.1,928.0,791.6,10941.5,14,2086267,8/8/3bpn1k/1B1p1p1p/1p1P4/1P2PP1K/8/4B3 w - - 8 75
136,75,b,5247.2,636.1,589.6,4657.6,14,1561453,8/8/3bpn1k/1B1p1p1p/1p1P3B/1P2PP1K/8/8 b - - 9 75
137,76,w,11441.5,914.9,547.2,10894.2,15,1413050,8/8/3bpnk1/1B1p1p1p/1p1P3B/1P2PP1K/8/8 w - - 10 76
138,76,b,5157.6,632.1,396.2,4761.4,16,1079631,8/8/3bpBk1/1B1p1p1p/1p1P4/1P2PP1K/8/8 b - - 0 76
139,77,w,11394.2,912.7,548.7,10845.6,17,1525995,8/8/3bpk2/1B1p1p1p/1p1P4/1P2PP1K/8/8 w - - 0 77
140,77,b,5261.4,636.8,552.0,4709.4,16,1526540,8/8/3bpk2/1B1p1p1p/1p1P1P2/1P2P2K/8/8 b - - 0 77
141,78,w,11345.6,910.6,539.9,10805.7,18,1408356,8/4b3/4pk2/1B1p1p1p/1p1P1P2/1P2P2K/8/8 w - - 1 78
142,78,b,5209.4,634.4,403.5,4806.0,18,1093063,4B3/4b3/4pk2/3p1p1p/1p1P1P2/1P2P2K/8/8 b - - 2 78
143,79,w,11305.7,908.8,793.0,10512.7,20,2220339,4B3/4b3/4pk2/3p1p2/1p1P1P1p/1P2P2K/8/8 w - - 0 79
144,79,b,5306.0,638.8,434.0,4872.0,19,1106885,4B3/4b3/4pk2/3p1p2/1p1P1P1K/1P2P3/8/8 b - - 0 79
145,80,w,11012.7,895.6,557.3,10455.4,20,1407400,4B3/8/3bpk2/3p1p2/1p1P1P1K/1P2P3/8/8 w - - 1 80
146,80,b,5372.0,641.7,364.9,5007.1,19,984719,8/8/3bpk2/3p1p1B/1p1P1P1K/1P2P3/8/8 b - - 2 80
147,81,w,10955.4,893.0,546.5,10408.8,20,1456871,8/2b5/4pk2/3p1p1B/1p1P1P1K/1P2P3/8/8 w - - 3 81
148,81,b,5507.1,647.8,451.9,5055.2,20,1203770,8/2b5/4pk2/3p1p1B/1p1P1P2/1P2P1K1/8/8 b - - 4 81
149,82,w,10908.8,890.9,799.2,10109.7,21,2190870,8/8/4pk2/b2p1p1B/1p1P1P2/1P2P1K1/8/8 w - - 5 82
150,82,b,5555.2,650.0,489.8,5065.4,20,1221241,8/8/4pk2/b2p1p2/1p1P1P2/1P2PBK1/8/8 b - - 6 82
151,83,w,10609.7,877.4,712.0,9897.7,21,1855644,8/8/1b2pk2/3p1p2/1p1P1P2/1P2PBK1/8/8 w - - 7 83
152,83,b,5565.4,650.4,424.1,5141.3,21,1119747,8/8/1b2pk2/3p1p2/1p1P1P2/1P2P1K1/4B3/8 b - - 8 83
153,84,w,10397.7,867.9,740.8,9656.9,21,1927374,8/2b5/4pk2/3p1p2/1p1P1P2/1P2P1K1/4B3/8 w - - 9 84
154,84,b,5641.3,653.9,704.6,4936.7,21,1856381,8/2b5/4pk2/3p1p2/1p1P1P2/1P1BP1K1/8/8 b - - 10 84
155,85,w,10156.9,857.1,733.7,9423.2,21,2009700,8/2b1k3/4p3/3p1p2/1p1P1P2/1P1BP1K1/8/8 w - - 11 85
156,85,b,5436.7,644.7,363.3,5073.4,21,944580,8/2b1k3/4p3/3p1p2/1p1P1P2/1P2P1K1/4B3/8 b - - 12 85
157,86,w,9923.2,846.5,493.6,9429.6,21,1243953,8/4k3/3bp3/3p1p2/1p1P1P2/1P2P1K1/4B3/8 w - - 13 86
158,86,b,5573.4,650.8,477.1,5096.2,21,1283407,8/4k3/3bp3/3p1p2/1p1P1P2/1P2P1K1/8/5B2 b - - 14 86
159,87,w,9929.6,846.8,654.8,9274.7,21,1770558,8/8/3bpk2/3p1p2/1p1P1P2/1P2P1K1/8/5B2 w - - 15 87
160,87,b,5596.2,651.8,572.2,5024.0,23,1529944,8/8/3bpk2/1B1p1p2/1p1P1P2/1P2P1K1/8/8 b - - 16 87
161,88,w,9774.7,839.9,774.5,9000.3,23,2039600,8/4k3/3bp3/1B1p1p2/1p1P1P2/1P2P1K1/8/8 w - - 17 88
162,88,b,5524.0,648.6,468.3,5055.7,23,1211368,8/4k3/3bp3/3p1p2/1p1P1P2/1P2P1K1/8/5B2 b - - 18 88
163,89,w,9500.3,827.5,803.6,8696.7,22,2094654,8/8/3bpk2/3p1p2/1p1P1P2/1P2P1K1/8/5B2 w - - 19 89
164,89,b,5555.7,650.0,556.8,4998.9,23,1424029,8/8/3bpk2/1B1p1p2/1p1P1P2/1P2P1K1/8/8 b - - 20 89
165,90,w,9196.7,813.9,869.6,8327.1,23,2436644,8/5k2/3bp3/1B1p1p2/1p1P1P2/1P2P1K1/8/8 w - - 21 90
166,90,b,5498.9,647.4,623.7,4875.2,22,1695389,8/5k2/3bp3/3p1p2/1p1P1P2/1P1BP1K1/8/8 b - - 22 90
167,91,w,8827.1,797.2,654.8,8172.3,22,1701099,8/8/3bp1k1/3p1p2/1p1P1P2/1P1BP1K1/8/8 w - - 23 91
168,91,b,5375.2,641.9,492.0,4883.2,22,1293718,8/8/3bp1k1/3p1p2/1p1P1P2/1P2P1K1/8/5B2 b - - 24 91
169,92,w,8672.3,790.3,688.8,7983.5,22,1810725,1b6/8/4p1k1/3p1p2/1p1P1P2/1P2P1K1/8/5B2 w - - 25 92
170,92,b,5383.2,642.2,485.0,4898.2,23,1293989,1b6/8/4p1k1/3p1p2/1p1P1P2/1P1BP1K1/8/8 b - - 26 92
171,93,w,8483.5,781.8,635.0,7848.5,23,1654668,8/8/3bp1k1/3p1p2/1p1P1P2/1P1BP1K1/8/8 w - - 27 93
172,93,b,5398.2,642.9,1242.3,4155.9,24,3303893,8/8/3bp1k1/3p1p2/1p1P1P2/1P2P1K1/8/5B2 b - - 28 93
173,94,w,8348.5,775.7,595.9,7752.6,23,1508372,1b6/8/4p1k1/3p1p2/1p1P1P2/1P2P1K1/8/5B2 w - - 29 94
174,94,b,4655.9,609.5,763.7,3892.2,24,1983518,1b6/8/4p1k1/3p1p2/1p1P1P2/1P1BP1K1/8/8 b - - 30 94
175,95,w,8252.6,771.4,698.0,7554.6,24,1858108,8/8/3bp1k1/3p1p2/1p1P1P2/1P1BP1K1/8/8 w - - 31 95
176,95,b,4392.2,597.7,400.7,3991.6,23,1029299,8/8/3bp1k1/3p1p2/1p1P1P2/1P2P1K1/8/5B2 b - - 32 95
177,96,w,8054.6,762.5,831.5,7223.1,23,2183303,8/4b3/4p1k1/3p1p2/1p1P1P2/1P2P1K1/8/5B2 w - - 33 96
178,96,b,4491.6,602.1,341.8,4149.8,22,883950,8/4b3/4p1k1/3p1p2/1p1P1P2/1P1BP1K1/8/8 b - - 34 96
179,97,w,7723.1,747.5,375.4,7347.7,21,958566,5b2/8/4p1k1/3p1p2/1p1P1P2/1P1BP1K1/8/8 w - - 35 97
180,97,b,4649.8,609.2,352.9,4296.9,21,901486,5b2/8/4p1k1/3p1p2/1p1P1P2/1P1BPK2/8/8 b - - 36 97
181,98,w,7847.7,753.1,509.2,7338.5,22,1336887,5b2/8/4pk2/3p1p2/1p1P1P2/1P1BPK2/8/8 w - - 37 98
182,98,b,4796.9,615.9,489.6,4307.3,21,1271672,5b2/8/4pk2/3p1p2/1p1P1P2/1P1BP1K1/8/8 b - - 38 98
183,99,w,7838.5,752.7,496.6,7341.8,21,1276533,8/8/4pk1b/3p1p2/1p1P1P2/1P1BP1K1/8/8 w - - 39 99
184,99,b,4807.3,616.3,515.6,4291.7,22,1332020,8/8/4pk1b/3p1p2/1p1P1P2/1P2P1K1/4B3/8 b - - 40 99
185,100,w,7841.8,752.9,642.9,7199.0,22,1736395,8/6b1/4pk2/3p1p2/1p1P1P2/1P2P1K1/4B3/8 w - - 41 100
186,100,b,4791.7,615.6,533.1,4258.7,23,1454284,8/6b1/4pk2/3p1p2/1p1P1P2/1P2PK2/4B3/8 b - - 42 100
187,101,w,7699.0,746.5,502.9,7196.1,23,1332728,5b2/8/4pk2/3p1p2/1p1P1P2/1P2PK2/4B3/8 w - - 43 101
188,101,b,4758.7,614.1,535.3,4223.4,23,1447647,5b2/8/4pk2/3p1p2/1p1P1P2/1P1BPK2/8/8 b - - 44 101
189,102,w,7696.1,746.3,682.0,7014.1,23,1737463,8/8/3bpk2/3p1p2/1p1P1P2/1P1BPK2/8/8 w - - 45 102
190,102,b,4723.4,612.6,367.2,4356.2,23,984917,8/8/3bpk2/1B1p1p2/1p1P1P2/1P2PK2/8/8 b - - 46 102
191,103,w,7514.1,738.1,537.1,6976.9,23,1412727,8/4b3/4pk2/1B1p1p2/1p1P1P2/1P2PK2/8/8 w - - 47 103
192,103,b,4856.2,618.5,361.6,4494.6,24,916564,8/4b3/4pk2/3p1p2/1p1P1P2/1P1BPK2/8/8 b - - 48 103
193,104,w,7476.9,736.5,852.2,6624.8,24,2284414,8/8/3bpk2/3p1p2/1p1P1P2/1P1BPK2/8/8 w - - 49 104
194,104,b,4994.6,624.8,394.0,4600.6,24,1020694,8/8/3bpk2/1B1p1p2/1p1P1P2/1P2PK2/8/8 b - - 50 104
195,105,w,7124.8,720.6,674.3,6450.5,24,1828331,8/4b3/4pk2/1B1p1p2/1p1P1P2/1P2PK2/8/8 w - - 51 105
196,105,b,5100.6,629.5,566.1,4534.6,25,1460720,8/4b3/4pk2/3p1p2/1p1P1P2/1P1BPK2/8/8 b - - 52 105
197,106,w,6950.5,712.8,887.2,6063.3,24,2309776,8/8/3bpk2/3p1p2/1p1P1P2/1P1BPK2/8/8 w - - 53 106
198,106,b,5034.6,626.6,706.6,4327.9,25,1858166,8/8/3bpk2/1B1p1p2/1p1P1P2/1P2PK2/8/8 b - - 54 106
199,107,w,6563.3,695.3,635.9,5927.4,24,1648965,8/4b3/4pk2/1B1p1p2/1p1P1P2/1P2PK2/8/8 w - - 55 107
200,107,b,4827.9,617.3,1050.2,3777.7,24,2814162,8/4b3/4pk2/3p1p2/1p1P1P2/1P1BPK2/8/8 b - - 56 107
201,108,w,6427.4,689.2,607.7,5819.7,23,1570837,8/4b1k1/4p3/3p1p2/1p1P1P2/1P1BPK2/8/8 w - - 57 108
202,108,b,4277.7,592.5,518.3,3759.4,23,1386617,8/4b1k1/4p3/3p1p2/1p1P1P2/1P2PK2/4B3/8 b - - 58 108
203,109,w,6319.7,684.4,622.5,5697.2,23,1662130,3b4/6k1/4p3/3p1p2/1p1P1P2/1P2PK2/4B3/8 w - - 59 109
204,109,b,4259.4,591.7,396.1,3863.4,24,1007901,3b4/6k1/4p3/3p1p2/1p1P1P2/1P1BPK2/8/8 b - - 60 109
205,110,w,6197.2,678.9,348.4,5848.8,23,889321,8/4b1k1/4p3/3p1p2/1p1P1P2/1P1BPK2/8/8 w - - 61 110
